train_accuracy,test_accuracy,train_test_gap,member_mean_loss,nonmember_mean_loss,mia_loss_auc,mia_confidence_auc,mia_gradient_auc,mia_combined_auc,mia_combined_tpr_at_1pct_fpr,mia_combined_tpr_at_10pct_fpr,mode,dataset,model_arch,epsilon,actual_epsilon,clip_norm,epochs,batch_size,learning_rate,seed,runtime_seconds
0.42124998569488525,0.40049999952316284,0.020749986171722412,1.9576679468154907,1.9601284265518188,0.5054000000000001,0.5159499999999999,0.48707500000000004,0.38422500000000004,0.0,0.055,dp_adam,fmnist,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,123,3.72
0.8687499761581421,0.7680000066757202,0.10074996948242188,0.41044631600379944,0.6492195725440979,0.551925,0.5379,0.554625,0.515375,0.005,0.12,non_private,fmnist,deep_cnn,,,1.0,15,64,0.001,123,18.93
0.2775000035762787,0.27799999713897705,-0.0004999935626983643,12.985304832458496,13.083788871765137,0.4948625,0.5289375000000001,0.47969999999999996,0.475725,0.0,0.14,dp_sgd,fmnist,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,123,29.4
0.3712500035762787,0.335999995470047,0.03525000810623169,2.181774854660034,2.1836349964141846,0.507875,0.5028250000000001,0.478375,0.467775,0.0,0.075,dp_adam,fmnist,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,123,28.07
0.42625001072883606,0.4020000100135803,0.024250000715255737,3.313681125640869,3.2460970878601074,0.4904125,0.4868624999999999,0.488075,0.45510000000000006,0.005,0.075,dp_sgd,fmnist,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,123,28.27
0.48249998688697815,0.4514999985694885,0.030999988317489624,2.0585122108459473,2.061044931411743,0.511075,0.49182499999999996,0.48594999999999994,0.4142,0.0,0.065,dp_adam,fmnist,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,123,28.98
0.5637500286102295,0.559499979019165,0.004250049591064453,1.7968634366989136,1.879935622215271,0.49740000000000006,0.48205,0.492925,0.477125,0.05,0.115,dp_sgd,fmnist,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,123,29.67
0.518750011920929,0.5210000276565552,-0.0022500157356262207,1.861382007598877,1.8705776929855347,0.517425,0.5112000000000001,0.49449999999999994,0.39835,0.0,0.05,dp_adam,fmnist,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,123,29.59
0.6487500071525574,0.6119999885559082,0.03675001859664917,1.338985562324524,1.5382037162780762,0.513975,0.5107250000000001,0.50595,0.531125,0.01,0.175,dp_sgd,fmnist,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,123,31.46
0.5674999952316284,0.5609999895095825,0.0065000057220458984,1.6304254531860352,1.6507773399353027,0.52195,0.5184,0.52235,0.421375,0.0,0.04,dp_adam,fmnist,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,123,31.93
0.4650000035762787,0.4090000092983246,0.0559999942779541,1.4902703762054443,1.6536294221878052,0.54915,0.478075,0.518125,0.5324249999999999,0.015,0.1,non_private,cifar10,small_cnn,,,1.0,15,64,0.001,123,3.65
0.14624999463558197,0.1315000057220459,0.014749988913536072,4.4163689613342285,4.123151779174805,0.48269999999999996,0.4907,0.48195,0.5007,0.015,0.135,dp_sgd,cifar10,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,123,5.15
0.20999999344348907,0.1965000033378601,0.013499990105628967,2.257256507873535,2.2401790618896484,0.46044999999999997,0.495,0.49124999999999996,0.513525,0.015,0.105,dp_adam,cifar10,small_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,123,4.89
0.24375000596046448,0.210999995470047,0.03275001049041748,2.4584245681762695,2.5203936100006104,0.49215000000000003,0.51095,0.506275,0.43060000000000004,0.0,0.05,dp_sgd,cifar10,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,123,5.33
0.23250000178813934,0.20900000631809235,0.023499995470046997,2.223095655441284,2.201992988586426,0.4626,0.49970000000000003,0.4753,0.51545,0.005,0.095,dp_adam,cifar10,small_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,123,5.1
0.32749998569488525,0.2824999988079071,0.04499998688697815,1.9676650762557983,2.2102344036102295,0.52015,0.46995,0.53665,0.49787500000000007,0.015,0.075,dp_sgd,cifar10,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,123,5.16
0.2549999952316284,0.2475000023841858,0.007499992847442627,2.1677277088165283,2.1465468406677246,0.47167499999999996,0.48757500000000004,0.4749,0.4935,0.01,0.05,dp_adam,cifar10,small_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,123,5.47
0.3787499964237213,0.33649998903274536,0.04225000739097595,1.7878007888793945,1.975972294807434,0.5327249999999999,0.4697,0.534025,0.52675,0.02,0.135,dp_sgd,cifar10,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,123,5.76
0.26625001430511475,0.2644999921321869,0.0017500221729278564,2.1030783653259277,2.086564540863037,0.47945000000000004,0.46565,0.465525,0.50275,0.0,0.085,dp_adam,cifar10,small_cnn,8.0,7.9957375146805845,1.0,15,64,0.001,123,5.32
0.5062500238418579,0.4350000023841858,0.07125002145767212,1.22799813747406,1.6692352294921875,0.6215250000000001,0.536525,0.609575,0.6020749999999999,0.005,0.115,non_private,cifar10,deep_cnn,,,1.0,15,64,0.001,123,29.55
0.12125000357627869,0.11100000143051147,0.010250002145767212,15.853209495544434,14.788557052612305,0.46865,0.47721250000000004,0.489125,0.4720750000000001,0.015,0.085,dp_sgd,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.1,123,40.02
0.22624999284744263,0.20399999618530273,0.022249996662139893,2.219855308532715,2.2198591232299805,0.50875,0.4794750000000001,0.48005,0.513375,0.02,0.09,dp_adam,cifar10,deep_cnn,1.0,0.9965106786530695,1.0,15,64,0.001,123,39.78
0.17749999463558197,0.16850000619888306,0.008999988436698914,4.601396083831787,4.592172145843506,0.490425,0.46985,0.4903,0.484425,0.015,0.09,dp_sgd,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.1,123,40.72
0.26124998927116394,0.2345000058412552,0.026749983429908752,2.169701337814331,2.1771867275238037,0.5124500000000001,0.478575,0.482025,0.53215,0.015,0.145,dp_adam,cifar10,deep_cnn,2.0,1.9930884078046642,1.0,15,64,0.001,123,40.76
0.20374999940395355,0.2004999965429306,0.0032500028610229492,2.465909004211426,2.521015167236328,0.504525,0.5076,0.49765000000000004,0.449775,0.01,0.06,dp_sgd,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.1,123,40.1
0.2800000011920929,0.25450000166893005,0.025499999523162842,2.0929393768310547,2.1157076358795166,0.522975,0.48002500000000003,0.5007750000000001,0.534725,0.02,0.14,dp_adam,cifar10,deep_cnn,4.0,3.9996975606779483,1.0,15,64,0.001,123,39.78
0.30250000953674316,0.23999999463558197,0.0625000149011612,2.1067349910736084,2.310628890991211,0.5290250000000001,0.478225,0.536675,0.503275,0.02,0.1,dp_sgd,cifar10,deep_cnn,8.0,7.9957375146805845,1.0,15,64,0.1,123,41.07
